uid,currency_id,main_balance,locked_balance
ID1000000604,BTC,0,
ID1000000604,LTC,0,
ID1000000604,DASH,0,
ID1000000604,ETH,0,
ID1000000604,BCH,0,
ID1000000604,USD,0,
ID1000000604,XRP,0,
ID1000000604,CGCX,100,
ID1000000605,BTC,0,
ID1000000605,LTC,0,
ID1000000605,DASH,0,
ID1000000605,ETH,0,
ID1000000605,BCH,0,
ID1000000605,USD,0,
ID1000000605,XRP,0,
ID1000000605,CGCX,40,
ID1000000606,BTC,0,
ID1000000606,LTC,0,
ID1000000606,DASH,0,
ID1000000606,ETH,0,
ID1000000606,BCH,0,
ID1000000606,USD,0,
ID1000000606,XRP,0,
ID1000000606,CGCX,40,
ID1000000607,BTC,0.000000005,
ID1000000607,LTC,0,
ID1000000607,DASH,0,
ID1000000607,ETH,0,
ID1000000607,BCH,0,
ID1000000607,USD,0.33244955,
ID1000000607,XRP,0,
ID1000000607,CGCX,3465,
ID1000000608,BTC,0,
ID1000000608,LTC,0,
ID1000000608,DASH,0,
ID1000000608,ETH,0,
ID1000000608,BCH,0,
ID1000000608,USD,0,
ID1000000608,XRP,0,
ID1000000608,CGCX,40,
ID1000000609,BTC,0,
ID1000000609,LTC,0,
ID1000000609,DASH,0,
ID1000000609,ETH,0,
ID1000000609,BCH,0,
ID1000000609,USD,0,
ID1000000609,XRP,0,
ID1000000609,CGCX,40,
ID1000000610,BTC,0,
ID1000000610,LTC,0,
ID1000000610,DASH,0,
ID1000000610,ETH,0,
ID1000000610,BCH,0,
ID1000000610,USD,0.152983305,
ID1000000610,XRP,0,
ID1000000610,CGCX,0.09480453,
ID1000000611,BTC,0,
ID1000000611,LTC,0,
ID1000000611,DASH,0,
ID1000000611,ETH,0,
ID1000000611,BCH,0,
ID1000000611,USD,0,
ID1000000611,XRP,0,
ID1000000611,CGCX,40,
ID1000000612,BTC,0,
ID1000000612,LTC,0,
ID1000000612,DASH,0,
ID1000000612,ETH,0,
ID1000000612,BCH,0,
ID1000000612,USD,0,
ID1000000612,XRP,0,
ID1000000612,CGCX,40,
ID1000000613,BTC,0,
ID1000000613,LTC,0,
ID1000000613,DASH,0,
ID1000000613,ETH,0,
ID1000000613,BCH,0,
ID1000000613,USD,0,
ID1000000613,XRP,0,
ID1000000613,CGCX,40,
ID1000000614,BTC,0,
ID1000000614,LTC,0,
ID1000000614,DASH,0,
ID1000000614,ETH,0,
ID1000000614,BCH,0,
ID1000000614,USD,0,
ID1000000614,XRP,0,
ID1000000614,CGCX,40,
ID1000000615,BTC,0,
ID1000000615,LTC,0,
ID1000000615,DASH,0,
ID1000000615,ETH,0,
ID1000000615,BCH,0,
ID1000000615,USD,0,
ID1000000615,XRP,0,
ID1000000615,CGCX,40,
ID1000000616,BTC,0,
ID1000000616,LTC,0,
ID1000000616,DASH,0,
ID1000000616,ETH,0,
ID1000000616,BCH,0,
ID1000000616,USD,0,
ID1000000616,XRP,0,
ID1000000616,CGCX,40,
ID1000000617,BTC,0,
ID1000000617,LTC,0,
ID1000000617,DASH,0,
ID1000000617,ETH,0,
ID1000000617,BCH,0,
ID1000000617,USD,0,
ID1000000617,XRP,0,
ID1000000617,CGCX,40,
ID1000000618,BTC,0,
ID1000000618,LTC,0,
ID1000000618,DASH,0,
ID1000000618,ETH,0,
ID1000000618,BCH,0,
ID1000000618,USD,0,
ID1000000618,XRP,0,
ID1000000618,CGCX,40,
ID1000000619,BTC,0,
ID1000000619,LTC,0,
ID1000000619,DASH,0,
ID1000000619,ETH,0,
ID1000000619,BCH,0,
ID1000000619,USD,0,
ID1000000619,XRP,0,
ID1000000619,CGCX,40,
ID1000000620,BTC,0,
ID1000000620,LTC,0,
ID1000000620,DASH,0,
ID1000000620,ETH,0,
ID1000000620,BCH,0,
ID1000000620,USD,0,
ID1000000620,XRP,0,
ID1000000620,CGCX,0,
ID1000000621,BTC,0,
ID1000000621,LTC,0,
ID1000000621,DASH,0,
ID1000000621,ETH,0,
ID1000000621,BCH,0,
ID1000000621,USD,0,
ID1000000621,XRP,0,
ID1000000621,CGCX,40,
ID1000000622,BTC,0,
ID1000000622,LTC,0,
ID1000000622,DASH,0,
ID1000000622,ETH,0,
ID1000000622,BCH,0,
ID1000000622,USD,0,
ID1000000622,XRP,0,
ID1000000622,CGCX,40,
ID1000000623,BTC,0,
ID1000000623,LTC,0,
ID1000000623,DASH,0,
ID1000000623,ETH,0,
ID1000000623,BCH,0,
ID1000000623,USD,0,
ID1000000623,XRP,0,
ID1000000623,CGCX,40,
ID1000000624,BTC,0,
ID1000000624,LTC,0,
ID1000000624,DASH,0,
ID1000000624,ETH,0,
ID1000000624,BCH,0,
ID1000000624,USD,0,
ID1000000624,XRP,0,
ID1000000624,CGCX,40,
ID1000000625,BTC,0,
ID1000000625,LTC,0,
ID1000000625,DASH,0,
ID1000000625,ETH,0,
ID1000000625,BCH,0,
ID1000000625,USD,0,
ID1000000625,XRP,0,
ID1000000625,CGCX,40,
ID1000000626,BTC,0,
ID1000000626,LTC,0,
ID1000000626,DASH,0,
ID1000000626,ETH,0,
ID1000000626,BCH,0,
ID1000000626,USD,0,
ID1000000626,XRP,0,
ID1000000626,CGCX,40,
ID1000000627,BTC,0,
ID1000000627,LTC,0,
ID1000000627,DASH,0,
ID1000000627,ETH,0,
ID1000000627,BCH,0,
ID1000000627,USD,0,
ID1000000627,XRP,0,
ID1000000627,CGCX,40,
ID1000000628,BTC,0,
ID1000000628,LTC,0,
ID1000000628,DASH,0,
ID1000000628,ETH,0,
ID1000000628,BCH,0,
ID1000000628,USD,0,
ID1000000628,XRP,0,
ID1000000628,CGCX,0,
ID1000000629,BTC,0,
ID1000000629,LTC,0,
ID1000000629,DASH,0,
ID1000000629,ETH,0,
ID1000000629,BCH,0,
ID1000000629,USD,0,
ID1000000629,XRP,0,
ID1000000629,CGCX,40,
ID1000000630,BTC,0,
ID1000000630,LTC,0,
ID1000000630,DASH,0,
ID1000000630,ETH,0,
ID1000000630,BCH,0,
ID1000000630,USD,0,
ID1000000630,XRP,0,
ID1000000630,CGCX,40,
ID1000000631,BTC,0,
ID1000000631,LTC,0,
ID1000000631,DASH,0,
ID1000000631,ETH,0,
ID1000000631,BCH,0,
ID1000000631,USD,0,
ID1000000631,XRP,0,
ID1000000631,CGCX,40,
ID1000000632,BTC,0,
ID1000000632,LTC,0,
ID1000000632,DASH,0,
ID1000000632,ETH,0,
ID1000000632,BCH,0,
ID1000000632,USD,0,
ID1000000632,XRP,0,
ID1000000632,CGCX,40,
ID1000000633,BTC,0,
ID1000000633,LTC,0,
ID1000000633,DASH,0,
ID1000000633,ETH,0,
ID1000000633,BCH,0,
ID1000000633,USD,0,
ID1000000633,XRP,0,
ID1000000633,CGCX,40,
ID1000000634,BTC,0,
ID1000000634,LTC,0,
ID1000000634,DASH,0,
ID1000000634,ETH,0,
ID1000000634,BCH,0,
ID1000000634,USD,0,
ID1000000634,XRP,0,
ID1000000634,CGCX,40,
ID1000000635,BTC,0,
ID1000000635,LTC,0,
ID1000000635,DASH,0,
ID1000000635,ETH,0,
ID1000000635,BCH,0,
ID1000000635,USD,0,
ID1000000635,XRP,0,
ID1000000635,CGCX,40,
ID1000000636,BTC,0,
ID1000000636,LTC,0,
ID1000000636,DASH,0,
ID1000000636,ETH,0,
ID1000000636,BCH,0,
ID1000000636,USD,0,
ID1000000636,XRP,0,
ID1000000636,CGCX,40,
ID1000000637,BTC,0,
ID1000000637,LTC,0,
ID1000000637,DASH,0,
ID1000000637,ETH,0,
ID1000000637,BCH,0,
ID1000000637,USD,0,
ID1000000637,XRP,0,
ID1000000637,CGCX,40,
ID1000000638,BTC,0,
ID1000000638,LTC,0,
ID1000000638,DASH,0,
ID1000000638,ETH,0,
ID1000000638,BCH,0,
ID1000000638,USD,0,
ID1000000638,XRP,0,
ID1000000638,CGCX,40,
ID1000000639,BTC,0,
ID1000000639,LTC,0,
ID1000000639,DASH,0,
ID1000000639,ETH,0,
ID1000000639,BCH,0,
ID1000000639,USD,0,
ID1000000639,XRP,0,
ID1000000639,CGCX,40,
ID1000000640,BTC,0,
ID1000000640,LTC,0,
ID1000000640,DASH,0,
ID1000000640,ETH,0,
ID1000000640,BCH,0,
ID1000000640,USD,0,
ID1000000640,XRP,0,
ID1000000640,CGCX,40,
ID1000000641,BTC,0,
ID1000000641,LTC,0,
ID1000000641,DASH,0,
ID1000000641,ETH,0,
ID1000000641,BCH,0,
ID1000000641,USD,0,
ID1000000641,XRP,0,
ID1000000641,CGCX,40,
ID1000000642,BTC,0,
ID1000000642,LTC,0,
ID1000000642,DASH,0,
ID1000000642,ETH,0,
ID1000000642,BCH,0,
ID1000000642,USD,0,
ID1000000642,XRP,0,
ID1000000642,CGCX,40,
ID1000000643,BTC,0,
ID1000000643,LTC,0,
ID1000000643,DASH,0,
ID1000000643,ETH,0,
ID1000000643,BCH,0,
ID1000000643,USD,0.000105224,
ID1000000643,XRP,0.000000005,
ID1000000643,CGCX,40,
ID1000000644,BTC,0,
ID1000000644,LTC,0,
ID1000000644,DASH,0,
ID1000000644,ETH,0,
ID1000000644,BCH,0,
ID1000000644,USD,0,
ID1000000644,XRP,0,
ID1000000644,CGCX,40,
ID1000000645,BTC,0,
ID1000000645,LTC,0,
ID1000000645,DASH,0,
ID1000000645,ETH,0,
ID1000000645,BCH,0,
ID1000000645,USD,0,
ID1000000645,XRP,0,
ID1000000645,CGCX,40,
ID1000000646,BTC,0,
ID1000000646,LTC,0,
ID1000000646,DASH,0,
ID1000000646,ETH,0,
ID1000000646,BCH,0,
ID1000000646,USD,0,
ID1000000646,XRP,0,
ID1000000646,CGCX,40,
ID1000000647,BTC,0,
ID1000000647,LTC,0,
ID1000000647,DASH,0,
ID1000000647,ETH,0,
ID1000000647,BCH,0,
ID1000000647,USD,0,
ID1000000647,XRP,0,
ID1000000647,CGCX,40,
ID1000000648,BTC,0,
ID1000000648,LTC,0,
ID1000000648,DASH,0,
ID1000000648,ETH,0,
ID1000000648,BCH,0,
ID1000000648,USD,0,
ID1000000648,XRP,0,
ID1000000648,CGCX,40,
ID1000000649,BTC,0,
ID1000000649,LTC,0,
ID1000000649,DASH,0,
ID1000000649,ETH,0,
ID1000000649,BCH,0,
ID1000000649,USD,0,
ID1000000649,XRP,0,
ID1000000649,CGCX,40,
ID1000000650,BTC,0,
ID1000000650,LTC,0,
ID1000000650,DASH,0,
ID1000000650,ETH,0,
ID1000000650,BCH,0,
ID1000000650,USD,0,
ID1000000650,XRP,0,
ID1000000650,CGCX,40,
ID1000000651,BTC,0,
ID1000000651,LTC,0,
ID1000000651,DASH,0,
ID1000000651,ETH,0,
ID1000000651,BCH,0,
ID1000000651,USD,0,
ID1000000651,XRP,0,
ID1000000651,CGCX,40,
ID1000000652,BTC,0,
ID1000000652,LTC,0,
ID1000000652,DASH,0,
ID1000000652,ETH,0,
ID1000000652,BCH,0,
ID1000000652,USD,0,
ID1000000652,XRP,0,
ID1000000652,CGCX,40,
ID1000000653,BTC,0,
ID1000000653,LTC,0,
ID1000000653,DASH,0,
ID1000000653,ETH,0,
ID1000000653,BCH,0,
ID1000000653,USD,0,
ID1000000653,XRP,0,
ID1000000653,CGCX,40,
ID1000000654,BTC,0,
ID1000000654,LTC,0,
ID1000000654,DASH,0,
ID1000000654,ETH,0,
ID1000000654,BCH,0,
ID1000000654,USD,0,
ID1000000654,XRP,0,
ID1000000654,CGCX,40,
ID1000000655,BTC,0,
ID1000000655,LTC,0,
ID1000000655,DASH,0,
ID1000000655,ETH,0,
ID1000000655,BCH,0,
ID1000000655,USD,0,
ID1000000655,XRP,0,
ID1000000655,CGCX,40,
ID1000000656,BTC,0,
ID1000000656,LTC,0,
ID1000000656,DASH,0,
ID1000000656,ETH,0,
ID1000000656,BCH,0,
ID1000000656,USD,0,
ID1000000656,XRP,0,
ID1000000656,CGCX,40,
ID1000000657,BTC,0.000000005,
ID1000000657,LTC,0,
ID1000000657,DASH,0,
ID1000000657,ETH,0,
ID1000000657,BCH,0,
ID1000000657,USD,0.000028784,
ID1000000657,XRP,0,
ID1000000657,CGCX,40.00000001,
ID1000000658,BTC,0,
ID1000000658,LTC,0,
ID1000000658,DASH,0,
ID1000000658,ETH,0,
ID1000000658,BCH,0,
ID1000000658,USD,0,
ID1000000658,XRP,0,
ID1000000658,CGCX,40,
ID1000000659,BTC,0,
ID1000000659,LTC,0,
ID1000000659,DASH,0,
ID1000000659,ETH,0,
ID1000000659,BCH,0,
ID1000000659,USD,0,
ID1000000659,XRP,0,
ID1000000659,CGCX,1882.453013,
ID1000000660,BTC,0,
ID1000000660,LTC,0,
ID1000000660,DASH,0,
ID1000000660,ETH,0,
ID1000000660,BCH,0,
ID1000000660,USD,0,
ID1000000660,XRP,0,
ID1000000660,CGCX,40,
ID1000000661,BTC,0,
ID1000000661,LTC,0,
ID1000000661,DASH,0,
ID1000000661,ETH,0,
ID1000000661,BCH,0,
ID1000000661,USD,0.14925,
ID1000000661,XRP,0,
ID1000000661,CGCX,40,
ID1000000662,BTC,0,
ID1000000662,LTC,0,
ID1000000662,DASH,0,
ID1000000662,ETH,0,
ID1000000662,BCH,0,
ID1000000662,USD,0,
ID1000000662,XRP,0,
ID1000000662,CGCX,40,
ID1000000663,BTC,0,
ID1000000663,LTC,0,
ID1000000663,DASH,0,
ID1000000663,ETH,0,
ID1000000663,BCH,0,
ID1000000663,USD,0,
ID1000000663,XRP,0,
ID1000000663,CGCX,40,
ID1000000664,BTC,0,
ID1000000664,LTC,0,
ID1000000664,DASH,0,
ID1000000664,ETH,0,
ID1000000664,BCH,0,
ID1000000664,USD,0,
ID1000000664,XRP,0,
ID1000000664,CGCX,40,
ID1000000665,BTC,0,
ID1000000665,LTC,0,
ID1000000665,DASH,0,
ID1000000665,ETH,0,
ID1000000665,BCH,0,
ID1000000665,USD,0,
ID1000000665,XRP,0,
ID1000000665,CGCX,40,
ID1000000666,BTC,0,
ID1000000666,LTC,0,
ID1000000666,DASH,0,
ID1000000666,ETH,0,
ID1000000666,BCH,0,
ID1000000666,USD,0.261998826,
ID1000000666,XRP,0,
ID1000000666,CGCX,0,
ID1000000667,BTC,0,
ID1000000667,LTC,0,
ID1000000667,DASH,0,
ID1000000667,ETH,0,
ID1000000667,BCH,0,
ID1000000667,USD,0,
ID1000000667,XRP,0,
ID1000000667,CGCX,0,
ID1000000668,BTC,0,
ID1000000668,LTC,0,
ID1000000668,DASH,0,
ID1000000668,ETH,0,
ID1000000668,BCH,0,
ID1000000668,USD,0,
ID1000000668,XRP,0,
ID1000000668,CGCX,40,
ID1000000669,BTC,0,
ID1000000669,LTC,0,
ID1000000669,DASH,0,
ID1000000669,ETH,0,
ID1000000669,BCH,0,
ID1000000669,USD,0,
ID1000000669,XRP,0,
ID1000000669,CGCX,40,
ID1000000670,BTC,0,
ID1000000670,LTC,0,
ID1000000670,DASH,0,
ID1000000670,ETH,0,
ID1000000670,BCH,0,
ID1000000670,USD,0,
ID1000000670,XRP,0,
ID1000000670,CGCX,40,
ID1000000671,BTC,0,
ID1000000671,LTC,0,
ID1000000671,DASH,0,
ID1000000671,ETH,0,
ID1000000671,BCH,0,
ID1000000671,USD,0,
ID1000000671,XRP,0,
ID1000000671,CGCX,40,
ID1000000672,BTC,0,
ID1000000672,LTC,0,
ID1000000672,DASH,0,
ID1000000672,ETH,0,
ID1000000672,BCH,0,
ID1000000672,USD,0,
ID1000000672,XRP,0,
ID1000000672,CGCX,40,
ID1000000673,BTC,0,
ID1000000673,LTC,0,
ID1000000673,DASH,0,
ID1000000673,ETH,0,
ID1000000673,BCH,0,
ID1000000673,USD,0,
ID1000000673,XRP,0,
ID1000000673,CGCX,40,
ID1000000674,BTC,0,
ID1000000674,LTC,0,
ID1000000674,DASH,0,
ID1000000674,ETH,0,
ID1000000674,BCH,0,
ID1000000674,USD,0,
ID1000000674,XRP,0,
ID1000000674,CGCX,40,
ID1000000675,BTC,0,
ID1000000675,LTC,0,
ID1000000675,DASH,0,
ID1000000675,ETH,0,
ID1000000675,BCH,0,
ID1000000675,USD,0,
ID1000000675,XRP,0,
ID1000000675,CGCX,40,
ID1000000676,BTC,0,
ID1000000676,LTC,0,
ID1000000676,DASH,0,
ID1000000676,ETH,0,
ID1000000676,BCH,0,
ID1000000676,USD,0,
ID1000000676,XRP,0,
ID1000000676,CGCX,40,
ID1000000677,BTC,0,
ID1000000677,LTC,0,
ID1000000677,DASH,0,
ID1000000677,ETH,0,
ID1000000677,BCH,0,
ID1000000677,USD,0,
ID1000000677,XRP,0,
ID1000000677,CGCX,40,
ID1000000678,BTC,0,
ID1000000678,LTC,0,
ID1000000678,DASH,0,
ID1000000678,ETH,0,
ID1000000678,BCH,0,
ID1000000678,USD,0,
ID1000000678,XRP,0,
ID1000000678,CGCX,40,
ID1000000679,BTC,0,
ID1000000679,LTC,0,
ID1000000679,DASH,0,
ID1000000679,ETH,0,
ID1000000679,BCH,0,
ID1000000679,USD,0,
ID1000000679,XRP,0,
ID1000000679,CGCX,40,
ID1000000680,BTC,0,
ID1000000680,LTC,0,
ID1000000680,DASH,0,
ID1000000680,ETH,0,
ID1000000680,BCH,0,
ID1000000680,USD,0,
ID1000000680,XRP,0,
ID1000000680,CGCX,40,
ID1000000681,BTC,0,
ID1000000681,LTC,0,
ID1000000681,DASH,0,
ID1000000681,ETH,0,
ID1000000681,BCH,0,
ID1000000681,USD,0,
ID1000000681,XRP,0,
ID1000000681,CGCX,40,
ID1000000682,BTC,0,
ID1000000682,LTC,0,
ID1000000682,DASH,0,
ID1000000682,ETH,0,
ID1000000682,BCH,0,
ID1000000682,USD,0,
ID1000000682,XRP,0,
ID1000000682,CGCX,40,
ID1000000683,BTC,0,
ID1000000683,LTC,0,
ID1000000683,DASH,0,
ID1000000683,ETH,0,
ID1000000683,BCH,0,
ID1000000683,USD,0.002224434,
ID1000000683,XRP,0,
ID1000000683,CGCX,149,
ID1000000684,BTC,0.000000014,
ID1000000684,LTC,0,
ID1000000684,DASH,0,
ID1000000684,ETH,0.062777,
ID1000000684,BCH,0,
ID1000000684,USD,0,
ID1000000684,XRP,0,
ID1000000684,CGCX,40,
ID1000000685,BTC,0,
ID1000000685,LTC,0,
ID1000000685,DASH,0,
ID1000000685,ETH,0,
ID1000000685,BCH,0,
ID1000000685,USD,0,
ID1000000685,XRP,0,
ID1000000685,CGCX,40,
ID1000000686,BTC,0,
ID1000000686,LTC,0,
ID1000000686,DASH,0,
ID1000000686,ETH,0,
ID1000000686,BCH,0,
ID1000000686,USD,0,
ID1000000686,XRP,0,
ID1000000686,CGCX,40,
ID1000000687,BTC,0,
ID1000000687,LTC,0,
ID1000000687,DASH,0,
ID1000000687,ETH,0,
ID1000000687,BCH,0,
ID1000000687,USD,0,
ID1000000687,XRP,0,
ID1000000687,CGCX,40,
ID1000000688,BTC,0,
ID1000000688,LTC,0,
ID1000000688,DASH,0,
ID1000000688,ETH,0,
ID1000000688,BCH,0,
ID1000000688,USD,0,
ID1000000688,XRP,0,
ID1000000688,CGCX,40,
ID1000000689,BTC,0,
ID1000000689,LTC,0,
ID1000000689,DASH,0,
ID1000000689,ETH,0,
ID1000000689,BCH,0,
ID1000000689,USD,0,
ID1000000689,XRP,0,
ID1000000689,CGCX,40,
ID1000000690,BTC,0,
ID1000000690,LTC,0,
ID1000000690,DASH,0,
ID1000000690,ETH,0,
ID1000000690,BCH,0,
ID1000000690,USD,0.007883502,
ID1000000690,XRP,0,
ID1000000690,CGCX,40.00000001,
ID1000000691,BTC,0,
ID1000000691,LTC,0,
ID1000000691,DASH,0,
ID1000000691,ETH,0,
ID1000000691,BCH,0,
ID1000000691,USD,0,
ID1000000691,XRP,0,
ID1000000691,CGCX,40,
ID1000000692,BTC,0,
ID1000000692,LTC,0,
ID1000000692,DASH,0,
ID1000000692,ETH,0,
ID1000000692,BCH,0,
ID1000000692,USD,0,
ID1000000692,XRP,0,
ID1000000692,CGCX,40,
ID1000000693,BTC,0,
ID1000000693,LTC,0,
ID1000000693,DASH,0,
ID1000000693,ETH,0,
ID1000000693,BCH,0,
ID1000000693,USD,0,
ID1000000693,XRP,0,
ID1000000693,CGCX,40,
ID1000000694,BTC,0,
ID1000000694,LTC,0,
ID1000000694,DASH,0,
ID1000000694,ETH,0,
ID1000000694,BCH,0,
ID1000000694,USD,0.1374975,
ID1000000694,XRP,0,
ID1000000694,CGCX,40.91120507,
ID1000000695,BTC,0,
ID1000000695,LTC,0,
ID1000000695,DASH,0,
ID1000000695,ETH,0,
ID1000000695,BCH,0,
ID1000000695,USD,0,
ID1000000695,XRP,0,
ID1000000695,CGCX,40,
ID1000000696,BTC,0,
ID1000000696,LTC,0,
ID1000000696,DASH,0,
ID1000000696,ETH,0,
ID1000000696,BCH,0,
ID1000000696,USD,0,
ID1000000696,XRP,0,
ID1000000696,CGCX,40,
ID1000000697,BTC,0,
ID1000000697,LTC,0,
ID1000000697,DASH,0,
ID1000000697,ETH,0,
ID1000000697,BCH,0,
ID1000000697,USD,0,
ID1000000697,XRP,0,
ID1000000697,CGCX,40,
ID1000000698,BTC,0,
ID1000000698,LTC,0,
ID1000000698,DASH,0,
ID1000000698,ETH,0,
ID1000000698,BCH,0,
ID1000000698,USD,0,
ID1000000698,XRP,0,
ID1000000698,CGCX,40,
ID1000000699,BTC,0.000000003,
ID1000000699,LTC,0,
ID1000000699,DASH,0,
ID1000000699,ETH,0.000000003,
ID1000000699,BCH,0,
ID1000000699,USD,0.027998501,
ID1000000699,XRP,0,
ID1000000699,CGCX,40,
ID1000000700,BTC,0,
ID1000000700,LTC,0,
ID1000000700,DASH,0,
ID1000000700,ETH,0.30425,
ID1000000700,BCH,0,
ID1000000700,USD,0.31784345,
ID1000000700,XRP,0,
ID1000000700,CGCX,40.00397738,
ID1000000701,BTC,0,
ID1000000701,LTC,0,
ID1000000701,DASH,0,
ID1000000701,ETH,6.865617937,
ID1000000701,BCH,0,
ID1000000701,USD,0.000819627,
ID1000000701,XRP,0,
ID1000000701,CGCX,40,
ID1000000702,BTC,0,
ID1000000702,LTC,0,
ID1000000702,DASH,0,
ID1000000702,ETH,0,
ID1000000702,BCH,0,
ID1000000702,USD,0,
ID1000000702,XRP,0,
ID1000000702,CGCX,40,
ID1000000703,BTC,0,
ID1000000703,LTC,0,
ID1000000703,DASH,0,
ID1000000703,ETH,0,
ID1000000703,BCH,0,
ID1000000703,USD,0,
ID1000000703,XRP,0,
ID1000000703,CGCX,40,
ID1000000704,BTC,0,
ID1000000704,LTC,0,
ID1000000704,DASH,0,
ID1000000704,ETH,0,
ID1000000704,BCH,0,
ID1000000704,USD,0,
ID1000000704,XRP,0,
ID1000000704,CGCX,40,
ID1000000705,BTC,0,
ID1000000705,LTC,0,
ID1000000705,DASH,0,
ID1000000705,ETH,0,
ID1000000705,BCH,0,
ID1000000705,USD,0,
ID1000000705,XRP,0,
ID1000000705,CGCX,0,
ID1000000706,BTC,0,
ID1000000706,LTC,0,
ID1000000706,DASH,0,
ID1000000706,ETH,0,
ID1000000706,BCH,0,
ID1000000706,USD,0,
ID1000000706,XRP,0,
ID1000000706,CGCX,40,
ID1000000707,BTC,0,
ID1000000707,LTC,0,
ID1000000707,DASH,0,
ID1000000707,ETH,0,
ID1000000707,BCH,0,
ID1000000707,USD,0,
ID1000000707,XRP,0,
ID1000000707,CGCX,40,
ID1000000708,BTC,0,
ID1000000708,LTC,0,
ID1000000708,DASH,0,
ID1000000708,ETH,0,
ID1000000708,BCH,0,
ID1000000708,USD,0.019078611,
ID1000000708,XRP,0,
ID1000000708,CGCX,40,
ID1000000709,BTC,0,
ID1000000709,LTC,0,
ID1000000709,DASH,0,
ID1000000709,ETH,0,
ID1000000709,BCH,0,
ID1000000709,USD,0,
ID1000000709,XRP,0,
ID1000000709,CGCX,40,
ID1000000710,BTC,0,
ID1000000710,LTC,0,
ID1000000710,DASH,0,
ID1000000710,ETH,0,
ID1000000710,BCH,0,
ID1000000710,USD,0,
ID1000000710,XRP,0,
ID1000000710,CGCX,40,
ID1000000711,BTC,0,
ID1000000711,LTC,0,
ID1000000711,DASH,0,
ID1000000711,ETH,0,
ID1000000711,BCH,0,
ID1000000711,USD,0,
ID1000000711,XRP,0,
ID1000000711,CGCX,40,
ID1000000712,BTC,0,
ID1000000712,LTC,0,
ID1000000712,DASH,0,
ID1000000712,ETH,0,
ID1000000712,BCH,0,
ID1000000712,USD,0,
ID1000000712,XRP,0,
ID1000000712,CGCX,40,
ID1000000713,BTC,0,
ID1000000713,LTC,0,
ID1000000713,DASH,0,
ID1000000713,ETH,0,
ID1000000713,BCH,0,
ID1000000713,USD,0,
ID1000000713,XRP,0,
ID1000000713,CGCX,40,
ID1000000714,BTC,0,
ID1000000714,LTC,0,
ID1000000714,DASH,0,
ID1000000714,ETH,0,
ID1000000714,BCH,0,
ID1000000714,USD,0,
ID1000000714,XRP,0,
ID1000000714,CGCX,40,
ID1000000715,BTC,0,
ID1000000715,LTC,0,
ID1000000715,DASH,0,
ID1000000715,ETH,0,
ID1000000715,BCH,0,
ID1000000715,USD,0,
ID1000000715,XRP,0,
ID1000000715,CGCX,40,
ID1000000716,BTC,0,
ID1000000716,LTC,0,
ID1000000716,DASH,0,
ID1000000716,ETH,0,
ID1000000716,BCH,0,
ID1000000716,USD,0,
ID1000000716,XRP,0,
ID1000000716,CGCX,40,
ID1000000717,BTC,0,
ID1000000717,LTC,0,
ID1000000717,DASH,0,
ID1000000717,ETH,0,
ID1000000717,BCH,0,
ID1000000717,USD,0.012966153,
ID1000000717,XRP,0,
ID1000000717,CGCX,2766.676153,
ID1000000718,BTC,0,
ID1000000718,LTC,0,
ID1000000718,DASH,0,
ID1000000718,ETH,0,
ID1000000718,BCH,0,
ID1000000718,USD,0,
ID1000000718,XRP,0,
ID1000000718,CGCX,40,
ID1000000719,BTC,0,
ID1000000719,LTC,0,
ID1000000719,DASH,0,
ID1000000719,ETH,0,
ID1000000719,BCH,0,
ID1000000719,USD,0,
ID1000000719,XRP,0,
ID1000000719,CGCX,40,
ID1000000720,BTC,0,
ID1000000720,LTC,0,
ID1000000720,DASH,0,
ID1000000720,ETH,0,
ID1000000720,BCH,0,
ID1000000720,USD,0,
ID1000000720,XRP,0,
ID1000000720,CGCX,40,
ID1000000721,BTC,0,
ID1000000721,LTC,0,
ID1000000721,DASH,0,
ID1000000721,ETH,0,
ID1000000721,BCH,0,
ID1000000721,USD,0,
ID1000000721,XRP,0,
ID1000000721,CGCX,40,
ID1000000722,BTC,0,
ID1000000722,LTC,0,
ID1000000722,DASH,0,
ID1000000722,ETH,0,
ID1000000722,BCH,0,
ID1000000722,USD,0,
ID1000000722,XRP,0,
ID1000000722,CGCX,40,
ID1000000723,BTC,0,
ID1000000723,LTC,0,
ID1000000723,DASH,0,
ID1000000723,ETH,0,
ID1000000723,BCH,0,
ID1000000723,USD,0,
ID1000000723,XRP,0,
ID1000000723,CGCX,40,
ID1000000724,BTC,0,
ID1000000724,LTC,0,
ID1000000724,DASH,0,
ID1000000724,ETH,0,
ID1000000724,BCH,0,
ID1000000724,USD,0,
ID1000000724,XRP,0,
ID1000000724,CGCX,40,
ID1000000725,BTC,0,
ID1000000725,LTC,0,
ID1000000725,DASH,0,
ID1000000725,ETH,0,
ID1000000725,BCH,0,
ID1000000725,USD,0,
ID1000000725,XRP,0,
ID1000000725,CGCX,40,
ID1000000726,BTC,0,
ID1000000726,LTC,0,
ID1000000726,DASH,0,
ID1000000726,ETH,0,
ID1000000726,BCH,0,
ID1000000726,USD,0,
ID1000000726,XRP,0,
ID1000000726,CGCX,40,
ID1000000727,BTC,0,
ID1000000727,LTC,0,
ID1000000727,DASH,0,
ID1000000727,ETH,0,
ID1000000727,BCH,0,
ID1000000727,USD,0,
